country,date,Code_Country,GDP_per_Capita_current_US_dollars,Inflation_consumer_Prices_Annual,Inflation_GDP_Deflator_Annual,GDP_Constant_LCU,GDP_per_Capita_Constant_LCU,Personal_Remittances_Received_of_GDP,Population_Total,Unemployment_Total_of_Total_Labor_Force,Net_Migration,Unemployment_Male_of_Male_Labor_Force_Nat_Estimate,Unemployment_Female_of_Female_Labor_Force_Modeled_ILO_Estimat,Wage_and_Salaried_Workers_Total_of_Total_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Male_of_Male_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Female_of_Female_Employment_Modeled_ILO_Estimate,International_Migrant_Stock_of_Population
Norway,1992,NOR1992,189691.305129875,2.32808504911854,-0.639759770603149,1823679000000.0,425456.927618298,0.145124846232542,4286401.0,5.91,10216.0,6.54,5.083,89.39087,85.98891,93.4326,
Norway,1991,NOR1991,185391.056969326,3.43819599109133,2.21180066239859,1760742000000.0,413151.742061678,0.142962532713862,4261732.0,5.41,8076.0,5.85,4.984,89.20422,85.79635,93.26904,
Norway,1990,NOR1990,176792.590687245,4.13103348311347,3.81157220338331,1708058000000.0,402703.966287184,0.131749061034384,4241473.0,,1895.0,5.57,,,,,192587.0
Norway,1989,NOR1989,167649.064882286,4.54614335505383,5.61226799271172,1675679000000.0,396432.043239243,0.136734531257366,4226901.0,,-1739.0,5.09,,,,,
Norway,1988,NOR1988,157758.853333232,6.67636598771419,4.86846058528249,1658460000000.0,393981.405814674,0.135364577262545,4209488.0,,10240.0,2.97,,,,,
Norway,1987,NOR1987,151633.246992707,8.71704745166959,7.2212546815901,1662702000000.0,397119.590723936,0.143119265659981,4186905.0,,13732.0,1.74,,,,,
Norway,1986,NOR1986,139635.845670898,7.17649274816349,-0.550799470861293,1634049000000.0,392107.07801641,0.140859111488147,4167354.0,,7476.0,1.43,,,,,
Norway,1985,NOR1985,135436.443833088,5.71485463958584,5.19792264477363,1570565000000.0,378220.095961099,0.161177883657975,4152516.0,,6558.0,2.04,,,,,147660.0
Norway,1984,NOR1984,122336.688084029,6.21827411167513,6.21006186599382,1487934000000.0,359395.753579806,0.162834020456583,4140099.0,,3801.0,2.91,,,,,
Norway,1983,NOR1983,108917.138516512,8.4652443220922,6.96215826330841,1403018000000.0,339842.826525906,0.164268037536082,4128432.0,,4041.0,1.8,,,,,
Norway,1982,NOR1982,98261.4652957735,11.3409961685824,10.5099726139037,1349406000000.0,327940.668617841,0.170163612501432,4114787.0,,5756.0,1.54,,,,,
Norway,1981,NOR1981,89034.0322296596,13.6429608127721,12.879146874514,1346238000000.0,328374.598934264,0.196622895504742,4099702.0,,5878.0,1.56,,,,,
Norway,1980,NOR1980,77902.2522897382,10.8786610878661,13.1264999792218,1325059000000.0,324322.624228391,0.157732854157115,4085620.0,,3745.0,1.22,,,,,123248.0
Norway,1979,NOR1979,66068.969141197,4.50972761206205,5.70260051363493,1267220000000.0,311163.83307915,0.137518312419988,4072517.0,,2820.0,1.6,,,,,
Norway,1978,NOR1978,60090.3596275727,8.16167154339621,6.2604949104083,1214132000000.0,299145.212804881,0.146129301482199,4058671.0,,3881.0,1.42,,,,,
Norway,1977,NOR1977,54651.6933966989,9.10383971160296,8.16973427701291,1168903000000.0,289103.075406763,0.159445681835986,4043205.0,,4655.0,0.98,,,,,
Norway,1976,NOR1976,48711.2756796067,9.16147276547565,7.84057449369323,1122211000000.0,278730.410575656,0.0244853232344128,4026152.0,,4776.0,1.44,,,,,
Norway,1975,NOR1975,42883.847605615,11.6892234816853,8.88515437426281,1060435000000.0,264624.949436193,0.0244989509664375,4007313.0,,3311.0,1.93,,,,,98597.0
Norway,1974,NOR1974,37733.8179861881,9.41176813211894,11.3720422702008,1010399000000.0,253534.150110231,,3985258.0,,4285.0,1.03,,,,,
Norway,1973,NOR1973,32805.0311416518,7.41947283637505,8.68456500073631,972265000000.0,245483.526283312,,3960612.0,,3396.0,1.04,,,,,
Norway,1972,NOR1972,29077.519371961,7.25843582961514,5.51748973687425,930104000000.0,236486.919413253,,3933004.0,,5664.0,1.41,,,,,
Norway,1971,NOR1971,26363.3030569256,6.22386323501295,6.38311475726425,883033000000.0,226242.422891496,,3903039.0,,3107.0,,,,,,
Norway,1970,NOR1970,23615.9950956754,10.6372065264183,13.1749107289234,835623000000.0,215602.192394117,,3875763.0,,-1319.0,,,,,,78507.0
Norway,1969,NOR1969,20537.4069158592,2.96294951075211,4.19553762192979,816478371676.056,212198.686562167,,3847707.0,,2276.0,,,,,,
Norway,1968,NOR1968,19015.1323746504,3.44829324254209,4.42387685275627,781284538838.761,204713.062969119,,3816486.0,,1647.0,,,,,,
Norway,1967,NOR1967,17957.4625369166,4.57926975754,2.9649754259288,764018667931.357,201878.925790263,,3784539.0,,1846.0,,,,,,
Norway,1966,NOR1966,16551.3984991255,3.25056334305301,3.97708171789448,719035254336.515,191588.850325156,,3753012.0,,-1247.0,,,,,,
Norway,1965,NOR1965,15460.4976407189,4.18722443998003,4.77463485541037,692802206940.492,186078.685393861,,3723168.0,,-1976.0,,,,,,69216.0
Norway,1964,NOR1964,14124.5359627257,5.86701538751922,4.72213271659241,658021751342.011,178116.234417581,,3694339.0,,-1909.0,,,,,,
Norway,1963,NOR1963,12941.5760320979,2.47161052896496,3.39269846345016,626629786081.119,170905.076392552,,3666537.0,,744.0,,,,,,
Norway,1962,NOR1962,12151.9599837094,5.27425952920734,4.76642231309316,603776582311.573,165922.008221008,,3638918.0,,637.0,,,,,,
Norway,1961,NOR1961,11372.6407889634,2.15517277670922,2.64762523922117,587251643246.011,162682.598273038,,3609800.0,,978.0,,,,,,
Norway,1960,NOR1960,10508.4325061801,0.360492346844601,,552586065380.908,154300.247869776,,3581239.0,,-1990.0,,,,,,61591.0
New Zealand,2022,NEW2022,76097.9350500593,7.17222476016446,5.64663399986533,310605428442.427,60616.5821202605,0.273920134163133,5124100.0,3.253,,,3.457,,,,
New Zealand,2021,NEW2021,70684.9395468952,3.94112060778728,4.80486674681298,304047192000.0,59484.1319403686,0.258834150699735,5111400.0,3.78,38220.0,3.68,3.88,79.99667,76.65318,83.65837,
New Zealand,2020,NEW2020,64397.2731916231,1.71456170007244,2.01134373473306,289106604000.0,56796.7081843542,0.201574607622796,5090200.0,4.6,38220.0,4.25,4.986,80.3171,76.93105,84.05481,
New Zealand,2019,NEW2019,64959.6320694087,1.61963190184049,3.10008899782621,291009578000.0,58445.0469955013,0.222406135291662,4979200.0,4.11,103392.0,3.83,4.43,81.43538,77.85023,85.34891,
New Zealand,2018,NEW2018,62488.4707994939,1.59829703801698,1.75240141778291,284061482000.0,57964.6333102069,0.240200260884496,4900600.0,4.33,80419.0,4.19,4.498,81.59959,78.27593,85.2606,
New Zealand,2017,NEW2017,60393.2607611767,1.85078767452532,3.51715584280765,274388775000.0,57002.8201346186,0.260748675806191,4813600.0,4.74,48815.0,4.29,5.24,81.25343,78.05599,84.82457,
New Zealand,2016,NEW2016,57544.6002418277,0.646240284454502,2.34810482527675,265047409000.0,56224.3925669799,0.279642597749461,4714100.0,5.15,50012.0,4.81,5.523,81.99672,78.80971,85.55062,
New Zealand,2015,NEW2015,55395.4961600208,0.292704628136101,1.43117649482835,255340000000.0,55395.4961600208,0.298620073871785,4609400.0,5.41,47165.0,4.98,5.898,85.14507,82.23546,88.40967,1039736.0
New Zealand,2014,NEW2014,53729.6579209565,1.22750750597405,0.416130286683241,246143036000.0,54498.6241558729,0.265807115496979,4516500.0,5.43,48532.0,4.8,6.127,84.71479,81.62068,88.19585,
New Zealand,2013,NEW2013,52406.0692015038,1.13442266445812,4.15682383584432,237107265000.0,53377.2911460796,0.240556988712934,4442100.0,5.84,22547.0,5.31,6.421,84.59093,81.19781,88.40794,
New Zealand,2012,NEW2012,49338.4905061137,1.05991318445635,-0.173557765422117,230727823000.0,52341.785122842,0.262068735061162,4408100.0,6.93,-1539.0,6.52,7.386,83.37234,79.60799,87.62173,
New Zealand,2011,NEW2011,48591.4689781022,4.02790667392038,2.4851390104337,225599867000.0,51459.8236770073,0.270552429653138,4384000.0,6.49,-2405.0,6.25,6.759,83.2363,79.57227,87.39568,
New Zealand,2010,NEW2010,46737.7663364516,2.30202385958576,3.13709369087272,220696909000.0,50726.7586825109,0.252872756589708,4350700.0,6.56,6258.0,6.23,6.93,83.75542,79.92743,88.13197,947443.0
New Zealand,2009,NEW2009,45160.368149491,2.1156511055456,2.70265966084395,217506628000.0,50552.370194766,0.272745809733975,4302600.0,6.12,12403.0,6.1,6.141,83.53976,79.45184,88.17258,
New Zealand,2008,NEW2008,44463.5898398986,3.9589493731206,2.70754968313003,217750656000.0,51117.5773510493,0.316501681541,4259800.0,4.17,4679.0,4.08,4.266,82.73032,78.5938,87.45242,
New Zealand,2007,NEW2007,44195.5111510962,2.37614310290657,5.30069952271066,220419298000.0,52185.0698423221,0.279652917346802,4223800.0,3.66,2976.0,3.4,3.964,82.77467,78.82706,87.34104,
New Zealand,2006,NEW2006,41104.0481766477,3.36540196171992,2.69095848849803,213864111000.0,51107.4203030158,0.300060878655252,4184600.0,3.86,14521.0,3.56,4.203,82.32275,77.94535,87.4142,
New Zealand,2005,NEW2005,39414.8382882992,3.03702332617015,2.0001950713163,208042128000.0,50325.8733883258,0.306865010711201,4133900.0,3.81,19148.0,3.51,4.153,81.44485,77.02927,86.58388,839952.0
New Zealand,2004,NEW2004,37812.5993883792,2.2902490284757,2.7580335367801,201292166000.0,49245.7898470948,0.31015950277199,4087500.0,4.01,24480.0,3.57,4.522,80.78089,75.99799,86.41693,
New Zealand,2003,NEW2003,35881.5057608264,1.75357444759553,2.06889605213836,193384747000.0,48019.6531088598,0.329079904299827,4027200.0,4.75,42181.0,4.43,5.111,80.7002,75.44162,86.86913,
New Zealand,2002,NEW2002,34236.0390021527,2.6770925771161,0.297941894962307,184653452000.0,46765.4684057237,0.348986547383054,3948500.0,5.28,47693.0,5.13,5.464,80.72205,75.6474,86.75302,
New Zealand,2001,NEW2001,33168.9215307306,2.62581630392901,3.8615076132555,176340812000.0,45442.8068547868,0.406140800808919,3880500.0,5.43,17140.0,5.48,5.376,80.24477,75.33022,86.07707,
New Zealand,2000,NEW2000,31064.8832205718,2.61523446246318,2.88358617019273,170524426000.0,44203.6513985017,0.409137716053074,3857700.0,6.13,-6080.0,6.26,5.977,79.33528,74.2971,85.3753,678813.0
New Zealand,1999,NEW1999,29524.393105786,-0.114267129777519,0.586944215177198,165764751000.0,43223.0583296394,0.438258875776806,3835100.0,7.02,-8993.0,7.3,6.687,78.97376,73.8176,85.15106,
New Zealand,1998,NEW1998,28001.5727391874,1.26524409915407,1.05050073230215,157308828000.0,41234.2930537353,0.461429233109662,3815000.0,7.72,-1765.0,7.8,7.616,79.68277,74.64239,85.80396,
New Zealand,1997,NEW1997,27719.3028852511,1.18714833105633,1.56188253344625,155968910000.0,41247.4307777748,1.52912427133559,3781300.0,6.86,11761.0,6.85,6.866,79.98972,75.14052,85.9534,
New Zealand,1996,NEW1996,27090.3001071811,2.28571305402195,1.38937124754585,152792062000.0,40941.0669882101,2.90812105003353,3732000.0,6.29,24974.0,6.32,6.251,79.09798,74.23019,85.09235,
New Zealand,1995,NEW1995,26198.0726302608,3.75494413677554,1.43109217536477,147460375000.0,40142.749224152,2.58402768285087,3673400.0,6.46,26133.0,6.44,6.488,79.15286,74.71217,84.74433,588617.0
New Zealand,1994,NEW1994,25027.6243093923,1.74537790773741,1.90698324997958,140811158000.0,38898.1099447514,2.08769139561556,3620000.0,8.35,20272.0,8.78,7.808,79.10087,74.512,84.85989,
New Zealand,1993,NEW1993,23675.8860086221,1.28820776574389,1.47968406610912,133953734000.0,37498.9457477185,1.78079651878884,3572200.0,9.8,12337.0,10.46,8.957,78.99043,73.95778,85.35725,
New Zealand,1992,NEW1992,22180.5362856415,1.01456027171234,2.00141723553166,125906390000.0,35650.3638474389,1.446340978178,3531700.0,10.67,6535.0,11.39,9.742,78.93787,73.93716,85.24283,
New Zealand,1991,NEW1991,21735.2865440188,2.60239285999773,0.89032858463402,124544085000.0,35633.9117621813,1.52328453923735,3495100.0,10.61,30577.0,11.27,9.766,79.7134,74.93498,85.77441,
New Zealand,1990,NEW1990,22862.3340741186,6.09844414810207,2.42359318152494,125917584000.0,37815.3594810499,1.67456957590363,3329800.0,,71491.0,8.38,,,,,518047.0
New Zealand,1989,NEW1989,22493.9379243453,5.71599155135626,5.63954027172325,125725048000.0,38107.7376333657,1.33188292038118,3299200.0,,-9077.0,7.46,,,,,
New Zealand,1988,NEW1988,21361.0891149418,6.37524944411055,7.90755358152271,125522437000.0,38229.4076262411,1.08897513954398,3283400.0,,-16784.0,5.85,,,,,
New Zealand,1987,NEW1987,19920.5961397508,15.7443007888927,11.4710716313939,125967957000.0,38470.5463596384,0.939354099774735,3274400.0,,-7835.0,4.05,,,,,
New Zealand,1986,NEW1986,17852.0161414533,13.2133980640021,16.9481363443057,124756770000.0,38430.4500508271,0.992173562092592,3246300.0,,-10282.0,3.67,,,,,
New Zealand,1985,NEW1985,14859.1050475809,15.4176555719918,13.6340953453518,121470221000.0,37408.8328046565,1.03869699398796,3247100.0,,-13674.0,,,,,,480043.0
New Zealand,1984,NEW1984,12948.1577887267,6.17125347924443,7.79951060931792,119539262000.0,37042.3172507824,1.27062766007188,3227100.0,,-963.0,,,,,,
New Zealand,1983,NEW1983,11561.5915981621,7.34107586057345,7.72527241510889,114072128000.0,35655.3396055387,1.23724913852841,3199300.0,,11546.0,,,,,,
New Zealand,1982,NEW1982,10512.341180571,16.1636941231018,12.0853467974706,110223642000.0,34924.0017743417,1.21904490374133,3156100.0,,7831.0,,,,,,
New Zealand,1981,NEW1981,9385.26032833051,15.3701595831853,16.3469686533271,109208349000.0,34947.7900092803,1.06346114277841,3124900.0,,-7668.0,,,,,,
New Zealand,1980,NEW1980,7737.47952070417,17.1505454240954,14.904315636653,104350167000.0,33521.8500433679,1.10198986954197,3112900.0,,-15213.0,,,,,,470394.0
New Zealand,1979,NEW1979,6656.80283049212,13.6995950156641,14.2251506684664,103027040000.0,33138.3210035381,1.00075713185735,3109000.0,,-26852.0,,,,,,
New Zealand,1978,NEW1978,5680.50749711649,11.9566179733303,12.9815121460684,100817351000.0,32300.8301294374,0.839334836660124,3121200.0,,-28581.0,,,,,,
New Zealand,1977,NEW1977,5013.46067559772,14.3835494194622,,100497203000.0,32208.5773347862,0.92998247502425,3120200.0,,-22440.0,,,,,,
New Zealand,1976,NEW1976,4489.31040025719,16.9068570059449,,,,0.936264977253509,3110500.0,,-9194.0,,,,,,
New Zealand,1975,NEW1975,3693.68492750803,14.6849834723994,,,,1.22371328993256,3083100.0,,12858.0,,,,,,492857.0
New Zealand,1974,NEW1974,3343.58567318186,11.1094020122225,,,,1.16311202308532,3023700.0,,27542.0,,,,,,
New Zealand,1973,NEW1973,3107.08134940735,8.16666927326659,,,,1.21914026925117,2961300.0,,28061.0,,,,,,
New Zealand,1972,NEW1972,2710.8371500396,6.93280459206853,,,,1.12434118522122,2903900.0,,18032.0,,,,,,
New Zealand,1971,NEW1971,2402.73396424816,10.3875683188137,,,,,2853000.0,,7629.0,,,,,,
New Zealand,1970,NEW1970,,6.5171810515548,,,,,2810700.0,,4590.0,,,,,,409446.0
New Zealand,1969,NEW1969,1855.26361223312,4.92524242695134,,,,,2772800.0,,-5097.0,,,,,,
New Zealand,1968,NEW1968,1683.17489465449,4.31192496550193,,,,,2748100.0,,-11506.0,,,,,,
New Zealand,1967,NEW1967,1605.55313534745,6.05692006267523,,,,,2724100.0,,-2018.0,,,,,,
New Zealand,1966,NEW1966,1575.97882133114,2.75548077542814,,,,,2675900.0,,9493.0,,,,,,
New Zealand,1965,NEW1965,1547.19839293867,3.39748975611087,,,,,2628400.0,,9382.0,,,,,,386145.0
New Zealand,1964,NEW1964,1455.2790036358,3.47490547676608,,,,,2585400.0,,9679.0,,,,,,
New Zealand,1963,NEW1963,1356.31718145193,1.96849850441886,,,,,2531800.0,,10462.0,,,,,,
New Zealand,1962,NEW1962,1266.52864464142,2.68085396987464,,,,,2482000.0,,12553.0,,,,,,
New Zealand,1961,NEW1961,1205.8417820391,1.79770429009207,,,,,2419700.0,,11045.0,,,,,,
New Zealand,1960,NEW1960,1188.19014082132,0.697929233796472,,,,,2371800.0,,4371.0,,,,,,333859.0
Panama,2022,PAN2022,17357.6286293985,2.85748282185325,2.44940365966477,73449289922.8391,16660.5286197167,0.778945917499852,4408581.0,8.789,,7.22,9.726,,,,
Panama,2021,PAN2021,15491.2897902482,1.63070337301891,1.93531278894929,66284369669.0005,15233.3491989805,0.842178038394657,4351267.0,10.301,5473.0,10.07,10.699,56.03619,52.86531,60.88381,
Panama,2020,PAN2020,13293.3332050433,-1.55027540803758,-0.550968754665462,57222715016.9803,13324.9739933114,0.798279010483217,4294396.0,14.114,5473.0,13.59,19.179,55.74001,52.63587,60.62566,
Panama,2019,PAN2019,16472.8317548406,-0.355083821021217,0.315250904240145,69502679706.7323,16421.0642014596,0.833102781071486,4232532.0,6.33,10623.0,5.24,8.015,60.81623,59.1405,63.24789,
Panama,2018,PAN2018,16156.0742942819,0.761578359399948,4.33991218559902,67294169234.6291,16156.0742942819,0.799292392977804,4165255.0,5.218,11130.0,4.29,6.71,62.60831,61.34361,64.52898,
Panama,2017,PAN2017,15185.9724813803,0.875585918759905,1.72914754624023,64902242557.0716,15845.0303516014,0.857448149356861,4096063.0,5.392,11059.0,4.43,6.928,64.91907,62.92787,67.99799,
Panama,2016,PAN2016,14382.2323819969,0.739734025300015,2.00210874842162,61465608858.536,15265.891584442,0.867792193438869,4026336.0,4.759,10109.0,4.11,5.866,64.20103,62.61811,66.66907,
Panama,2015,PAN2015,13669.5594424097,0.136399710403449,2.47876891776404,58564771887.6649,14799.9258769277,1.02455455355525,3957099.0,4.368,8648.0,3.75,5.367,66.27105,64.24365,69.44286,184710.0
Panama,2014,PAN2014,12837.2479584282,2.62668365353324,4.19788931010825,55389274695.2207,14243.3075494686,1.51518186589318,3888793.0,4.419,7105.0,3.63,5.649,67.33083,65.18556,70.79716,
Panama,2013,PAN2013,11932.2862205866,4.02716053442986,5.5041704616421,52718340887.5422,13794.9936851749,1.01184432422001,3821556.0,3.703,5926.0,3.02,4.834,67.72248,66.00397,70.53777,
Panama,2012,PAN2012,10767.2931788172,5.69819940307865,6.175970059661,49313745514.9697,13133.3043704322,1.01633205292149,3754862.0,3.717,5447.0,3.11,4.706,68.02004,66.02434,71.38274,
Panama,2011,PAN2011,9403.43990821634,5.87580249989755,5.84409898477483,44921136629.6753,12178.1259687561,1.06151651680347,3688674.0,4.05,5167.0,3.58,4.631,67.99608,64.33285,74.35545,
Panama,2010,PAN2010,8124.55830734871,3.49128867487524,2.59015390175783,40355469748.2539,11136.7922570884,1.39264943865562,3623617.0,5.875,4953.0,4.74,7.668,65.90446,63.63295,69.87039,157309.0
Panama,2009,PAN2009,7618.43845900774,2.40905316669705,6.47095991225275,38133076528.9743,10713.5155361465,1.24277954304921,3559343.0,6.011,4765.0,5.11,7.864,64.67777,63.33771,66.97469,
Panama,2008,PAN2008,7197.11078610101,8.75868308795681,7.5274953011119,37664904657.5873,10775.9457786988,1.50263028275614,3495276.0,5.908,4568.0,3.49,7.723,69.41786,67.25864,73.20125,
Panama,2007,PAN2007,6205.82157550354,4.16863316477154,4.82493992296615,34285813241.451,9991.16253793433,1.66838966756934,3431614.0,5.844,4330.0,5.27,7.689,69.09809,65.92884,74.63529,
Panama,2006,PAN2006,5385.56424337546,2.45789333143389,1.9699848219835,30616711059.6932,9088.92610007062,1.65640793425905,3368573.0,5.864,4087.0,7.19,7.783,66.22287,62.73807,72.44495,
Panama,2005,PAN2005,4953.12997978141,3.18170519512806,1.74832129569238,28178569982.4152,8523.80372792114,0.791479677302743,3305868.0,5.949,3843.0,8.11,7.883,64.98498,60.96423,71.96103,117563.0
Panama,2004,PAN2004,4629.02931602921,0.182618079189812,1.96500459793643,26288117969.6054,8105.33370669831,0.725352903003858,3243311.0,5.939,3596.0,9.47,7.865,65.8952,60.87436,74.80373,
Panama,2003,PAN2003,4304.10697986678,0.391666666666677,1.13136421793709,24449041585.9317,7684.49211402904,0.779904678122386,3181608.0,6.007,3352.0,10.55,7.987,64.91081,59.31407,74.76586,
Panama,2002,PAN2002,4163.52195937827,1.00583090379041,1.6713357522538,23462334077.7335,7517.59348082932,0.651054172139831,3120990.0,5.995,3099.0,11.18,7.958,65.32204,59.8536,75.08529,
Panama,2001,PAN2001,4084.2585357057,0.307062436028726,1.02821444277517,22950728057.1339,7497.72888325407,0.584705820264118,3061024.0,6.042,2856.0,12.24,8.07,66.51002,59.66386,78.99495,
Panama,2000,PAN2000,4099.00653989315,1.49896111605776,-1.24818220172959,22819680839.1649,7602.17382542436,0.133288741205686,3001731.0,6.051,2602.0,11.06,8.145,66.70142,60.01705,79.15455,83410.0
Panama,1999,PAN1999,4121.56221968523,1.24718256949635,0.842387065816965,22216421861.8019,7548.59532122438,0.398178036232421,2943120.0,6.067,2341.0,8.87,8.231,66.79021,61.47284,76.91286,
Panama,1998,PAN1998,4012.05416513441,0.559081293442499,0.99751922630054,21378963687.6283,7409.93141413102,0.502786647479453,2885177.0,6.029,2084.0,10.27,8.173,66.88474,61.50014,77.18684,
Panama,1997,PAN1997,3775.57153627026,1.32435122100609,1.60883893747285,19916773612.8488,7042.72629231228,0.602212953720515,2827992.0,6.016,1820.0,10.73,8.18,66.17074,59.56107,78.88099,
Panama,1996,PAN1996,3561.29045759029,1.25571661111544,-0.942384025084792,18708048394.5603,6749.89460787728,0.873309887022878,2771606.0,6.038,1533.0,11.3,8.201,67.19557,60.81215,79.62377,
Panama,1995,PAN1995,3524.8812713383,0.994206982933875,0.466707137487447,17974732650.3907,6617.92682227305,1.16985773391433,2716067.0,6.062,1221.0,10.75,8.225,67.4622,60.9864,80.22877,70848.0
Panama,1994,PAN1994,3518.953402082,1.26843190106195,3.67974569908094,17665293457.5134,6637.63170586495,1.19590533119434,2661385.0,6.11,899.0,10.67,8.376,68.71156,61.67159,82.77275,
